Guitar Lab - 8 Beacons,guitar-lab---8-beacons
0.0,0.0,8.989,9.462
110
837d614e2d894c7bd06abb22e3594100,3.761,0.0,0
b5de50f1597ac47be3c80938ac716700,8.989,3.78,270
8cb980d669fc5bfab2ad757dd8a4210c,0.0,3.608,90
f7051363deddd98b8d82721e6705281f,6.987,0.0,0
7b37329e4a825de36e1a572bfb3f6437,5.528,9.462,180
f58e0596f17b62a2b8eca7fb57541f19,8.989,1.946,270
c8b7b9f7d8b142bcc78ffed4fe8dd834,3.037,9.462,180
676ca537da004748c7e24b3b36f74725,0.0,7.482,90
END
0.432,0.0
0.432,1.618
0.0,1.618
0.0,9.179
0.432,9.179
0.432,9.462
8.989,9.462
8.989,0.0